productID,productName,productURL,productImage,productRating,productNumRate,productNumSold,productBrand,categoryID,categoryInfo,productOrgPrice,productCrtPrice,sellerID,sellerName,sellerURL,sellerRating,sellerType,sellerLocation,inventoryStatus,inventoryStock,promotion
121456610,"[5SAO] [FREESHIP] HỘP KHĂN GIẤY LAU GIÀY, DÉP, TÚI XÁCH - VỆ SINH BẾP - NỘI THẤT - TẨY TRANG ĐA NĂNG [HCM]",5sao-freeship-hop-khan-giay-lau-giay-dep-tui-xach-ve-sinh-bep-noi-that-tay-trang-da-nang-hcm-121456610,https://media3.scdn.vn/img4/2024/06_14/zWFBsPq3SrrYVsDDl2i9_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1686/1691/1721,"[{""id"": 1686, ""title"": ""Giày Dép"", ""path"": ""giay-dep"", ""url_key"": ""giay-dep""}, {""id"": 1691, ""title"": ""Phụ kiện giày dép"", ""path"": ""giay-dep/phu-kien-giay-dep"", ""url_key"": ""phu-kien-giay-dep""}, {""id"": 1721, ""title"": ""Phụ kiện giày dép khác"", ""path"": ""giay-dep/phu-kien-giay-dep/phu-kien-giay-dep-khac"", ""url_key"": ""phu-kien-giay-dep-khac""}]",27900,27900,989237,Dollarshop,shop/dollarshop,4.2,"[""shop_plus""]",TP Hồ Chí Minh,1,100,0
123699477,Sơn nước màu kem nhạt đậm vàng cam Nội thất Trong nhà BEAUTY của URAI PAINTS 1 lít,son-nuoc-mau-kem-nhat-dam-vang-cam-noi-that-trong-nha-beauty-cua-urai-paints-1-lit-123699477,https://media3.scdn.vn/img4/2025/01_15/i0CgLE8SL123I7gANpws_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3640/3656,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3640, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac"", ""url_key"": ""tan-trang-nha-cua-khac""}, {""id"": 3656, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac/tan-trang-nha-cua-khac-3"", ""url_key"": ""tan-trang-nha-cua-khac-3""}]",110000,110000,669469,Sơn Nước Sơn Tinh,shop/son-nuoc-son-tinh,4.8,"[""shop_plus""]",Bà Rịa–Vũng Tàu,1,664,0
117771089,"Xịt khử mùi cafe hàn quốc AIR Freshener cho Xe hơi, nội thất nhà cửa - Bình xịt thơm nước hoa cao cấp chai 300ml",xi-t-khu-mu-i-cafe-ha-n-quo-c-air-freshener-cho-xe-hoi-noi-that-nha-cua-binh-xit-thom-nuoc-hoa-cao-cap-chai-300ml-117771089,https://media3.scdn.vn/img4/2024/09_02/l89FilBFP6AvBT7nuOye_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2171,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2171, ""title"": ""Khử mùi, xịt thơm xe"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/khu-mui-xit-thom-xe"", ""url_key"": ""khu-mui-xit-thom-xe""}]",72500,72500,869626,GiaDungSauSy,shop/giadungsausy,4.5,"[""shop_plus""]",Nam Định,1,100,0
118948085,Đèn Tường Decor DT-B04 - Kiểu Dáng Hiện Đại - Dài 60-80-100-120cm - Ánh Sáng Vàng - Trang Trí Nội Thất - Bảo Hành 1 Năm,den-tuong-decor-dt-b04-kieu-dang-hien-dai-dai-60-80-100-120cm-anh-sang-vang-trang-tri-noi-that-bao-hanh-1-nam-118948085,https://media3.scdn.vn/img4/2024/11_06/Qd4eit1aqBUkJeUYblke_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3343/3385,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3343, ""title"": ""Các loại đèn"", ""path"": ""tan-trang-nha-cua/cac-loai-den"", ""url_key"": ""cac-loai-den""}, {""id"": 3385, ""title"": ""Đèn loại khác"", ""path"": ""tan-trang-nha-cua/cac-loai-den/den-loai-khac"", ""url_key"": ""den-loai-khac""}]",539000,329000,248390,Siêu Thị Điện Máy HD,shop/sieu-thi-dien-may-hd,4.8,"[""shop_plus""]",Hải Dương,1,44,39
116332900,Hộp Sáp Ong BeeWax Giúp Đánh Bóng Nội Thất Gỗ,hop-sap-ong-beewax-giup-danh-bong-noi-that-go-116332900,https://media3.scdn.vn/img4/2024/01_24/GmgxDmOPuZWHnN5VQFT6_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1019/1074/3669,"[{""id"": 1019, ""title"": ""Nhà Cửa"", ""path"": ""do-dung-trong-nha"", ""url_key"": ""do-dung-trong-nha""}, {""id"": 1074, ""title"": ""Vệ sinh, chăm sóc nhà cửa"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua"", ""url_key"": ""ve-sinh-cham-soc-nha-cua""}, {""id"": 3669, ""title"": ""Dụng cụ vệ sinh nhà cửa khác"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua/ve-sinh-cham-soc-nha-cua-khac"", ""url_key"": ""ve-sinh-cham-soc-nha-cua-khac""}]",39000,29000,664111,Giá Sỉ Biên Hòa,shop/gia-si-bien-hoa,4.7,"[""shop_plus""]",Đồng Nai,1,1050,26
116263933,"10m Dây Bóng Đèn Bi Đục Nhiều Màu 80  Bóng Trang Trí Nội Thất Chớp Nháy Đa Màu Sắc, Dây Có Đầu Nối",10m-day-bong-den-bi-duc-nhieu-mau-80-bong-trang-tri-noi-that-chop-nhay-da-mau-sac-day-co-dau-noi-116263933,https://media3.scdn.vn/img4/2023/11_07/G2vXr3wRsUf6y9Yu0sqO_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1019/3638/3655,"[{""id"": 1019, ""title"": ""Nhà Cửa"", ""path"": ""do-dung-trong-nha"", ""url_key"": ""do-dung-trong-nha""}, {""id"": 3638, ""title"": ""Đồ dùng trong nhà khác"", ""path"": ""do-dung-trong-nha/do-dung-trong-nha-khac"", ""url_key"": ""do-dung-trong-nha-khac""}, {""id"": 3655, ""title"": ""Đồ dùng trong nhà khác"", ""path"": ""do-dung-trong-nha/do-dung-trong-nha-khac/do-dung-trong-nha-khac-3"", ""url_key"": ""do-dung-trong-nha-khac-3""}]",80000,80000,979697,Selina Home,shop/selina-home,4.5,"[""shop_plus""]",TP Hồ Chí Minh,1,100,0
117713579,Đôi tình nhân trang trí nội thất xe ô tô- điểm nhấn cho xế yêu,doi-tinh-nhan-trang-tri-noi-that-xe-o-to-diem-nhan-cho-xe-yeu-117713579,https://media3.scdn.vn/img4/2024/07_23/dcL56pZOJsnsPja7aH8f_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",485300,474000,988234,SaleShop Mua,shop/saleshop-mua,0,"[""shop_plus""]",Lâm Đồng,1,1500,3
117044436,"Giá Kệ Lò Vi Sóng Nhà Bếp Hình Chữ U Đa Năng, Giúp Sắp Xếp Đồ Nhà Bếp Thuận Tiện Gọn Gàng, Trang Trí Nội Thất",gia-ke-lo-vi-song-nha-bep-hinh-chu-u-da-nang-giup-sap-xep-do-nha-bep-thuan-tien-gon-gang-trang-tri-noi-that-117044436,https://media3.scdn.vn/img4/2024/06_18/56fh8u2ZyroyJ7y70fMG_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1019/1020/1519,"[{""id"": 1019, ""title"": ""Nhà Cửa"", ""path"": ""do-dung-trong-nha"", ""url_key"": ""do-dung-trong-nha""}, {""id"": 1020, ""title"": ""Đồ dùng nhà bếp"", ""path"": ""do-dung-trong-nha/do-dung-nau-bep"", ""url_key"": ""do-dung-nau-bep""}, {""id"": 1519, ""title"": ""Giá, kệ để gọn đồ"", ""path"": ""do-dung-trong-nha/do-dung-nau-bep/gia-ke-de-gon-do"", ""url_key"": ""gia-ke-de-gon-do""}]",320000,197010,802981,Đồ Gia Dụng Bảo An,shop/do-gia-dung-bao-an,4.4,"[""shop_plus""]",Hà Nội,1,79979,39
116412709,Đèn Hắt Tường Decor DT-XT-A03 - Kiểu Dáng Hiện Đại - Dài 100cm - Ánh Sáng Vàng - Trang Trí Nội Thất - Bảo Hành 1 Năm,den-hat-tuong-decor-dt-xt-a03-kieu-dang-hien-dai-dai-100cm-anh-sang-vang-trang-tri-noi-that-bao-hanh-1-nam-116412709,https://media3.scdn.vn/img4/2024/03_12/upjZ9QtS8DyHg5nA2Ylm_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3343/3385,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3343, ""title"": ""Các loại đèn"", ""path"": ""tan-trang-nha-cua/cac-loai-den"", ""url_key"": ""cac-loai-den""}, {""id"": 3385, ""title"": ""Đèn loại khác"", ""path"": ""tan-trang-nha-cua/cac-loai-den/den-loai-khac"", ""url_key"": ""den-loai-khac""}]",499000,369000,248390,Siêu Thị Điện Máy HD,shop/sieu-thi-dien-may-hd,4.8,"[""shop_plus""]",Hải Dương,1,68,28
116170546,"Bình xịt dưỡng bóng da, nhựa đen, nhựa màu nội thất ô tô toyo 500ml",binh-xit-duong-bong-da-nhua-den-nhua-mau-noi-that-o-to-toyo-500ml-116170546,https://media3.scdn.vn/img4/2023/11_15/cgMmhER2jEEECiaB33s8_simg_b5529c_250x250_maxb.png,5,1,1,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",160000,79000,550395,Minh Chung Auto,shop/minh-chung-auto,4.8,"[""shop_plus""]",Hà Nội,1,99,51
117202464,Đôi tình nhân trang trí nội thất xe ô tô- điểm nhấn cho xế yêu,doi-tinh-nhan-trang-tri-noi-that-xe-o-to-diem-nhan-cho-xe-yeu-117202464,https://media3.scdn.vn/img4/2024/07_23/Jm4UBELUZSVMflxpFwQg_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",485300,245600,984943,world shopping VN,shop/world-shopping-vn,5,"[""shop_plus""]",Lâm Đồng,1,799992,50
117709445,"Bạt phủ che nắng chống nóng kính lái ô tô, xe hơi loại tốt, cách nhiệt chống tia UV bảo vệ nội thất xe - D&A Shop",bat-phu-che-nang-chong-nong-kinh-lai-o-to-xe-hoi-loai-tot-cach-nhiet-chong-tia-uv-bao-ve-noi-that-xe-d-a-shop-117709445,https://media3.scdn.vn/img4/2024/07_23/gIquFrPEkx6CFuCfpH4r_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2173/2174,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2173, ""title"": ""Phụ kiện bên ngoài ô tô, phụ tùng"", ""path"": ""o-to-xe-may/phu-kien-ben-ngoai-o-to-phu-tung"", ""url_key"": ""phu-kien-ben-ngoai-o-to-phu-tung""}, {""id"": 2174, ""title"": ""Bạt phủ ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-ngoai-o-to-phu-tung/bat-phu-o-to"", ""url_key"": ""bat-phu-o-to""}]",559000,559000,988234,SaleShop Mua,shop/saleshop-mua,0,"[""shop_plus""]",Lâm Đồng,1,19,0
111279464,"Bàn phím máy tính có dây Newmen E007 ( KB705)– Business Office E007, Đen-Multimedia, Hàng chính hãng",ban-phim-may-tinh-co-day-newmen-e007-kb705-business-office-e007-den-multimedia-hang-chinh-hang-111279464,https://media3.scdn.vn/img4/2023/02_24/kt4fd8p9Liwcr3fhJAfK_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2901/3270/3273,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3273, ""title"": ""Bàn phím chơi game"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-game-thu"", ""url_key"": ""ban-phim-game-thu""}]",168000,168000,967033,Viễn thông Kim Ánh,shop/vien-thong-kim-anh,5,"[""shop_plus""]",Bến Tre,1,999,0
111428295,"Bàn phím máy tính có dây NEWMEN E340+ (Game, Coder, Banker, Home ), Hàng chính hãng",ban-phim-may-tinh-co-day-newmen-e340-game-coder-banker-home-hang-chinh-hang-111428295,https://media3.scdn.vn/img4/2023/03_03/uSHg3LXH3YxhpCyMUbW6_simg_b5529c_250x250_maxb.jpg,0,0,1,OEM,1/2/2901/3270/3273,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3273, ""title"": ""Bàn phím chơi game"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-game-thu"", ""url_key"": ""ban-phim-game-thu""}]",196000,196000,878064,CỬA HÀNG TB VIỄN THÔNG GIÁ SỈ,shop/cua-hang-tb-vien-thong-gia-si,4.6,"[""shop_plus""]",Bến Tre,1,998,0
86945743,Bàn Phím Keyboard R8-1812 Mini USB,ban-phim-keyboard-r8-1812-mini-usb-86945743,https://media3.scdn.vn/img4/2022/05_09/MJo7VAgjgMbnvx95WFuw_simg_b5529c_250x250_maxb.jpg,5,3,1,OEM,1/2/2901/3270/3271,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3271, ""title"": ""Bàn phím có dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-co-day"", ""url_key"": ""ban-phim-co-day""}]",136000,136000,289839,VI TÍNH QUỐC DUY,shop/vi-tinh-quoc-duy,4.7,[],TP Hồ Chí Minh,1,9,0
111428294,"Bàn phím máy tính có dây NEWMEN E340+ (Game, Coder, Banker, Home ), Hàng chính hãng",ban-phim-may-tinh-co-day-newmen-e340-game-coder-banker-home-hang-chinh-hang-111428294,https://media3.scdn.vn/img4/2023/03_03/1Lr9P7tbmPgzQtvdlyce_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2901/3270/3273,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3273, ""title"": ""Bàn phím chơi game"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-game-thu"", ""url_key"": ""ban-phim-game-thu""}]",199000,199000,967033,Viễn thông Kim Ánh,shop/vien-thong-kim-anh,5,"[""shop_plus""]",Bến Tre,1,999,0
111279465,"Bàn phím máy tính có dây Newmen E007 ( KB705)– Business Office E007, Đen-Multimedia, Hàng chính hãng",ban-phim-may-tinh-co-day-newmen-e007-kb705-business-office-e007-den-multimedia-hang-chinh-hang-111279465,https://media3.scdn.vn/img4/2023/02_24/QeoDIXulY28u5Rx5Ycgt_simg_b5529c_250x250_maxb.jpg,0,0,1,OEM,1/2/2901/3270/3273,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3273, ""title"": ""Bàn phím chơi game"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-game-thu"", ""url_key"": ""ban-phim-game-thu""}]",170000,170000,878064,CỬA HÀNG TB VIỄN THÔNG GIÁ SỈ,shop/cua-hang-tb-vien-thong-gia-si,4.6,"[""shop_plus""]",Bến Tre,1,997,0
115695563,Bàn phím không dây Logitech Pebble Keys 2 K380S - Bảo hành 12 tháng chính hãng,ban-phim-khong-day-logitech-pebble-keys-2-k380s-bao-hanh-12-thang-chinh-hang-115695563,https://media3.scdn.vn/img4/2023/09_14/hRCdU2ZaH2DntH1B0ZbF_simg_b5529c_250x250_maxb.jpg,0,0,5,Logitech,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",790000,790000,971629,GiaPhuc Digital,shop/giaphuc-digital,4.9,"[""shop_mall""]",TP Hồ Chí Minh,1,13,0
114989188,"Bàn phím Bluetooth, K380 MULTI-DEVICE BLUETOOTH KEYBOARD, bảo hành 6 tháng",ban-phim-bluetooth-k380-multi-device-bluetooth-keyboard-bao-hanh-6-thang-114989188,https://media3.scdn.vn/img4/2023/07_26/kkEysUTaqvhPb7sfPjgV_simg_b5529c_250x250_maxb.png,0,0,0,OEM,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",549000,549000,375607,H Shop 02,shop/h-shop-02,4.8,[],TP Hồ Chí Minh,1,40,0
116256126,"Bàn phím không dây công thái học Logitech Wave Keys - Kết nối Bluetooth, Gác tay, Windows, MacOs",ban-phim-khong-day-cong-thai-hoc-logitech-wave-keys-ket-noi-bluetooth-gac-tay-windows-macos-116256126,https://media3.scdn.vn/img4/2023/12_23/sBtih9kaqzRt68kK76tK_simg_b5529c_250x250_maxb.jpg,0,0,0,Logitech,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",1549000,1349000,971629,GiaPhuc Digital,shop/giaphuc-digital,4.9,"[""shop_mall""]",TP Hồ Chí Minh,1,10,19
115720621,"Combo chuột và bàn phím không dây Logi MK825 Performance, hành zin chính hãng bảo hành 6 tháng",combo-chuot-va-ban-phim-khong-day-logi-mk825-performance-hanh-zin-chinh-hang-bao-hanh-6-thang-115720621,https://media3.scdn.vn/img4/2023/09_16/JLG1RwTSXuCE5nvL05d8_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",899000,899000,375607,H Shop 02,shop/h-shop-02,4.8,[],TP Hồ Chí Minh,1,2,0
115697070,Bàn phím máy tính bảng Logi - Bluetooth Tablet (Combo bàn phím và chân đế),ban-phim-may-tinh-bang-logi-bluetooth-tablet-combo-ban-phim-va-chan-de-115697070,https://media3.scdn.vn/img4/2023/09_15/mmmG20DtkSLOaMGGmsU9_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",579000,579000,375607,H Shop 02,shop/h-shop-02,4.8,[],TP Hồ Chí Minh,1,33,0
109654575,Bao da kèm bàn phím Logitech Combo Touch cho iPad Pro 12.9inch 2021,bao-da-kem-ban-phim-logitech-combo-touch-cho-ipad-pro-129inch-2021-109654575,https://media3.scdn.vn/img4/2023/01_01/y7WDTvYI0ucbv2MJ84ei_simg_b5529c_250x250_maxb.jpg,0,0,0,Logitech,1/2/528/529/3768,"[{""id"": 528, ""title"": ""Phụ kiện công nghệ"", ""path"": ""phu-kien-cong-nghe"", ""url_key"": ""phu-kien-cong-nghe""}, {""id"": 529, ""title"": ""Phụ kiện điện thoại, máy tính bảng"", ""path"": ""phu-kien-cong-nghe/phu-kien-dien-thoai-may-tinh-bang"", ""url_key"": ""phu-kien-dien-thoai-may-tinh-bang""}, {""id"": 3768, ""title"": ""Bao da bàn phím cho máy tính bảng"", ""path"": ""phu-kien-cong-nghe/phu-kien-dien-thoai-may-tinh-bang/bao-da-ban-phim-cho-may-tinh-bang"", ""url_key"": ""bao-da-ban-phim-cho-may-tinh-bang""}]",5990000,5990000,971629,GiaPhuc Digital,shop/giaphuc-digital,4.9,"[""shop_mall""]",TP Hồ Chí Minh,1,8,0
107584185,Bàn phím không dây Logitech K270,ban-phim-khong-day-logitech-k270-107584185,https://media3.scdn.vn/img4/2022/11_23/tdndanwvz0P1NRTDpLVI_simg_b5529c_250x250_maxb.jpg,0,0,0,Logitech,1/2/2901/3270/3272,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3272, ""title"": ""Bàn phím không dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-khong-day"", ""url_key"": ""ban-phim-khong-day""}]",385000,385000,971629,GiaPhuc Digital,shop/giaphuc-digital,4.9,"[""shop_mall""]",TP Hồ Chí Minh,1,9,0
111994016,"BÀN PHÍM DÙNG CHO DELL LATITUDE E5550, DELL PRECISION 3520,7520,7720",ban-phim-dung-cho-dell-latitude-e5550-dell-precision-3520-7520-7720-111994016,https://media3.scdn.vn/img4/2023/03_19/6kjRRkfWCssedCoO00O2_simg_b5529c_250x250_maxb.png,0,0,0,OEM,1/2/2901/3270/3271,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3271, ""title"": ""Bàn phím có dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-co-day"", ""url_key"": ""ban-phim-co-day""}]",360570,360570,289839,VI TÍNH QUỐC DUY,shop/vi-tinh-quoc-duy,4.7,[],TP Hồ Chí Minh,1,100,0
111329777,"BÀN PHÍM LAPTOP DÙNG CHO LAPTOP HP PROBOOK 450 G3,455 G3,470 G3 (CÓ KHUNG)",ban-phim-laptop-dung-cho-laptop-hp-probook-450-g3-455-g3-470-g3-co-khung-111329777,https://media3.scdn.vn/img4/2023/02_26/UxrPnWSVEGCgiGa3Qdb5_simg_b5529c_250x250_maxb.png,0,0,0,OEM,1/2/2901/3270/3271,"[{""id"": 2901, ""title"": ""Laptop, Máy tính & Thiết bị văn phòng"", ""path"": ""may-tinh"", ""url_key"": ""may-tinh""}, {""id"": 3270, ""title"": ""Chuột, bàn phím"", ""path"": ""may-tinh/chuot-ban-phim"", ""url_key"": ""chuot-ban-phim""}, {""id"": 3271, ""title"": ""Bàn phím có dây"", ""path"": ""may-tinh/chuot-ban-phim/ban-phim-co-day"", ""url_key"": ""ban-phim-co-day""}]",164830,164830,289839,VI TÍNH QUỐC DUY,shop/vi-tinh-quoc-duy,4.7,[],TP Hồ Chí Minh,1,99,0
